,open,high,low,subjectivity,polarity,compound,negative,neutral,positive
0,316.763,340.177002,316.763,1.0,-0.25,0.9926,0.0,0.831,0.169
1,330.166992,334.963989,327.52301,0.0,0.0,0.0,0.0,1.0,0.0
2,331.980011,349.615997,327.687012,0.0,0.0,0.9638,0.0,0.901,0.099
3,347.401001,371.290985,344.73999,0.0,0.0,0.0,0.0,1.0,0.0
4,367.442993,372.470001,350.692993,0.0,0.0,0.7739,0.0,0.922,0.078
5,412.501007,480.972992,402.757996,1.0,-0.25,0.961,0.0,0.842,0.158
6,475.675995,485.191986,461.053009,1.0,-0.25,0.9823,0.0,0.798,0.202
7,465.973999,472.722992,451.605988,1.0,-0.25,0.9141,0.0,0.943,0.057
8,471.531006,493.404999,468.484985,0.0,0.0,0.0,0.0,1.0,0.0
9,480.518005,482.480011,466.346985,1.0,0.25,0.8402,0.0,0.959,0.041
10,473.281006,522.307007,425.071014,1.0,-0.25,0.7739,0.0,0.961,0.039
11,431.214996,465.497009,401.243011,0.0,0.0,0.0,0.0,1.0,0.0
12,445.209015,472.609009,428.312012,1.0,-0.25,0.4588,0.0,0.976,0.024
13,462.604004,462.708008,420.209991,0.0,0.0,0.7184,0.0,0.969,0.031
14,426.368988,441.397003,414.411011,1.0,-0.25,0.4588,0.0,0.979,0.021
15,700.593994,753.120972,664.989014,1.0,-0.25,0.8159,0.0,0.948,0.052
16,686.192017,718.38501,680.786011,1.0,-0.25,0.9915,0.0,0.848,0.152
17,696.237,735.825012,696.237,0.0,0.0,0.0,0.0,1.0,0.0
18,721.731995,803.927979,689.231018,1.0,-0.25,0.0,0.0,1.0,0.0
19,793.901001,881.94397,785.34198,1.0,-0.25,0.0,0.0,1.0,0.0
20,827.515991,845.062012,756.004028,0.0,0.0,0.9134,0.0,0.892,0.108
21,681.315979,763.89502,679.731018,1.0,-0.25,0.9726,0.0,0.909,0.091
22,698.869995,782.520996,698.869995,1.0,-0.25,0.8668,0.0,0.938,0.062
23,763.369995,786.789978,760.934998,0.0,0.0,0.0,0.0,1.0,0.0
24,762.208008,763.31897,701.187012,1.0,-0.25,0.9325,0.0,0.844,0.156
25,740.388977,770.117004,729.607971,0.0,0.0,0.0,0.0,1.0,0.0
26,712.211975,760.348022,710.119019,1.0,-0.25,0.9776,0.0,0.903,0.097
27,772.346008,914.830017,772.346008,1.0,-0.25,0.9872,0.0,0.859,0.141
28,886.0,974.471008,868.450989,0.0,0.0,0.8516,0.0,0.804,0.196
29,975.75,1075.390015,956.325012,0.0,0.0,0.9406,0.0,0.914,0.086
30,995.153992,1060.709961,994.622009,0.0,0.0,0.0,0.0,1.0,0.0
31,1043.01001,1153.170044,1043.01001,0.0,0.0,0.0,0.0,1.0,0.0
32,1158.26001,1266.930054,1016.049988,0.0,0.0,0.9406,0.0,0.937,0.063
33,1300.339966,1417.380005,1226.599976,1.0,-0.25,0.7739,0.0,0.922,0.078
34,1268.089966,1337.300049,1135.170044,0.0,0.0,0.9945,0.0,0.804,0.196
35,1397.47998,1400.560059,1286.209961,0.0,0.0,0.0,0.0,1.0,0.0
36,1365.209961,1390.589966,1290.599976,0.0,0.0,0.0,0.0,1.0,0.0
37,1292.630005,1292.630005,875.544983,0.0,0.0,0.9742,0.0,0.847,0.153
38,1061.339966,1090.22998,780.921997,1.0,-0.25,0.4588,0.0,0.966,0.034
39,1016.440002,1100.310059,967.758972,1.0,-0.25,0.9638,0.0,0.848,0.152
40,1028.819946,1093.219971,1003.710022,1.0,-0.25,0.8877,0.0,0.92,0.08
41,1044.949951,1167.109985,1044.949951,1.0,-0.25,0.0,0.0,1.0,0.0
42,1155.680054,1155.680054,1021.5,0.0,0.0,0.9325,0.0,0.88,0.12
43,1004.169983,1023.22998,920.539978,1.0,-0.25,0.8402,0.0,0.96,0.04
44,987.47699,1062.439941,965.807983,1.0,-0.25,0.9884,0.0,0.839,0.161
45,1111.780029,1257.77002,1111.780029,1.0,-0.25,0.7184,0.0,0.946,0.054
46,1184.130005,1184.630005,1058.969971,1.0,-0.25,0.9742,0.0,0.907,0.093
47,1119.369995,1161.349976,984.81897,0.0,0.0,0.0,0.0,1.0,0.0
48,919.210999,991.942993,847.690002,1.0,-0.25,0.4588,0.0,0.966,0.034
49,964.666992,969.031982,805.064026,1.0,-0.25,0.9793,0.0,0.904,0.096
50,834.958008,856.645996,644.598999,0.0,0.0,0.9325,0.0,0.879,0.121
51,755.843018,845.085999,755.843018,1.0,-0.25,0.9001,0.0,0.89,0.11
52,818.47998,884.004028,788.833984,1.0,-0.25,0.9879,0.012,0.791,0.197
53,882.46698,917.400024,825.577026,0.0,0.0,0.0,0.0,1.0,0.0
54,859.288025,859.288025,788.221985,0.0,0.0,0.993,0.0,0.821,0.179
55,869.29303,870.708984,828.836975,0.0,0.0,0.0,0.0,1.0,0.0
56,844.278992,926.429016,844.278992,1.0,-0.25,0.9833,0.0,0.877,0.123
57,923.728027,951.947998,911.111023,0.0,0.0,0.8402,0.0,0.883,0.117
58,934.786011,950.005005,917.848022,1.0,-0.25,0.9474,0.0,0.896,0.104
59,921.66803,957.776978,921.554016,1.0,-0.25,0.7184,0.0,0.95,0.05
60,811.585022,886.317993,794.791016,1.0,-0.25,0.961,0.0,0.929,0.071
61,861.593018,879.531006,818.549988,1.0,-0.25,0.9522,0.02,0.819,0.161
62,839.458984,853.145996,822.380981,1.0,-0.25,0.9141,0.0,0.923,0.077
63,870.36499,896.258972,867.096985,0.0,0.0,0.9325,0.0,0.919,0.081
64,871.763977,876.377991,852.421997,1.0,-0.25,0.5983,0.021,0.922,0.056
65,856.710999,868.453979,855.20697,1.0,-0.25,0.7184,0.0,0.961,0.039
66,853.817017,853.817017,809.93103,0.0,0.0,0.9638,0.0,0.901,0.099
67,816.270996,825.606995,726.546997,1.0,-0.25,0.8668,0.0,0.921,0.079
68,752.570007,773.767029,696.169006,1.0,-0.25,0.9118,0.011,0.917,0.072
69,730.159973,748.031006,682.695007,1.0,-0.25,0.987,0.0,0.778,0.222
70,685.312012,735.830994,668.122986,0.0,0.0,0.9585,0.0,0.929,0.071
71,724.406006,742.513977,683.268005,1.0,-0.25,0.9406,0.0,0.943,0.057
72,691.218994,702.783997,594.099976,0.0,0.0,0.8402,0.0,0.827,0.173
73,551.640015,551.640015,460.088013,0.0,0.0,0.9517,0.0,0.919,0.081
74,546.625977,558.099976,519.122986,0.0,0.0,0.7184,0.0,0.976,0.024
75,556.721985,567.090027,521.203979,1.0,-0.25,0.4588,0.0,0.976,0.024
76,559.099976,589.606995,550.572021,1.0,-0.25,0.9835,0.0,0.786,0.214
77,562.103027,577.565979,523.088989,1.0,-0.25,0.7184,0.0,0.932,0.068
78,522.703003,535.820984,515.658997,1.0,-0.25,0.9234,0.0,0.915,0.085
79,524.286987,526.379028,470.440002,0.0,0.0,0.0,0.0,1.0,0.0
80,489.589996,491.459015,449.971008,1.0,-0.25,0.9406,0.0,0.836,0.164
81,450.290985,466.210999,444.860992,1.0,-0.25,0.9719,0.0,0.833,0.167
82,448.075012,450.812988,385.812988,0.0,0.0,0.0,0.0,1.0,0.0
83,385.904999,409.928986,368.632996,1.0,-0.25,0.9835,0.0,0.81,0.19
84,395.003998,418.467987,392.953003,1.0,-0.25,0.9517,0.0,0.905,0.095
85,379.699005,395.17099,377.592987,0.0,0.0,0.7739,0.0,0.865,0.135
86,379.946991,387.716003,369.81601,0.0,0.0,0.0,0.0,1.0,0.0
87,382.730988,385.195007,366.911011,0.0,0.0,0.9517,0.0,0.927,0.073
88,385.743011,402.589996,385.60199,0.0,0.0,0.7424,0.0,0.902,0.098
89,399.411011,415.888,393.878998,1.0,-0.25,0.7424,0.0,0.94,0.06
90,430.161011,493.058014,417.412994,0.0,0.0,0.0,0.0,1.0,0.0
91,493.160004,526.469971,482.658997,1.0,-0.25,0.9621,0.0,0.889,0.111
92,503.30899,525.09198,503.045013,1.0,-0.25,0.9517,0.0,0.913,0.087
93,567.989014,618.715027,560.28302,0.0,0.0,0.9001,0.0,0.908,0.092
94,643.39801,708.875,643.39801,1.0,-0.25,0.6072,0.0,0.964,0.036
95,707.062012,707.062012,600.211975,1.0,-0.25,0.9748,0.0,0.805,0.195
96,644.645996,691.442017,644.645996,1.0,0.125,0.9567,0.0,0.896,0.104
97,670.463013,674.403015,637.539978,1.0,-0.25,0.7739,0.0,0.948,0.052
98,674.075012,688.84198,667.419983,0.0,0.0,0.0,0.0,1.0,0.0
99,686.591003,784.341003,686.591003,0.0,0.0,0.0,0.0,1.0,0.0
100,755.008972,774.249023,728.129028,1.0,-0.25,0.9406,0.0,0.851,0.149
101,679.877014,691.411011,644.065979,0.0,0.0,0.0,0.0,1.0,0.0
102,732.732971,742.169983,695.791992,1.0,-0.25,0.4588,0.0,0.979,0.021
103,672.10199,695.031006,663.809021,1.0,-0.25,0.4588,0.0,0.972,0.028
104,695.072021,715.578003,686.791016,1.0,-0.25,0.7739,0.0,0.955,0.045
105,697.922974,723.752991,692.669006,1.0,-0.25,0.9406,0.0,0.919,0.081
106,646.669983,651.635986,572.952026,1.0,-0.25,0.9652,0.0,0.905,0.095
107,602.140015,617.185974,575.624023,1.0,-0.25,0.9793,0.0,0.878,0.122
108,588.52002,590.328003,562.866028,0.0,0.0,0.9141,0.0,0.907,0.093
109,516.14801,572.263977,516.14801,1.0,-0.25,0.9875,0.009,0.86,0.131
110,610.262024,611.643005,596.395996,0.0,0.0,0.9719,0.0,0.896,0.104
111,607.687012,616.143982,601.692993,0.0,0.0,0.9179,0.0,0.94,0.06
112,524.856995,536.857971,515.268982,0.0,0.0,0.9325,0.0,0.934,0.066
113,498.018005,501.904999,459.003998,1.0,-0.25,0.9406,0.0,0.908,0.092
114,478.381012,523.544983,467.466003,1.0,-0.25,0.9001,0.0,0.954,0.046
115,520.47998,521.304993,487.468994,1.0,-0.25,0.9719,0.0,0.901,0.099
116,490.414001,503.222992,488.851013,1.0,-0.25,0.9638,0.0,0.927,0.073
117,499.459991,507.640991,498.64801,1.0,-0.25,0.9751,0.0,0.894,0.106
118,538.505981,541.015015,519.369019,0.0,0.0,0.0,0.0,1.0,0.0
119,536.447021,543.71698,524.258972,0.0,0.0,0.99,0.0,0.852,0.148
120,466.273987,479.128998,462.393005,1.0,-0.25,0.9719,0.0,0.91,0.09
121,474.768005,475.359009,426.468994,1.0,-0.25,0.5766,0.0,0.956,0.044
122,455.936005,470.343994,448.895996,0.0,0.0,0.0,0.0,1.0,0.0
123,432.243988,444.243011,424.838989,1.0,-0.25,0.9474,0.0,0.877,0.123
124,422.587006,441.792999,407.946991,1.0,-0.25,0.9325,0.0,0.904,0.096
125,475.385986,483.854004,462.582001,1.0,-0.25,0.0,0.0,1.0,0.0
126,464.151001,481.436005,455.184998,1.0,-0.25,0.9742,0.0,0.911,0.089
127,474.356995,479.652008,457.61499,0.0,0.0,0.0,0.0,1.0,0.0
128,430.740997,442.363007,430.740997,0.0,0.0,0.4588,0.0,0.972,0.028
129,450.424988,480.65799,446.798004,1.0,-0.25,0.0,0.0,1.0,0.0
130,500.838013,513.432983,474.359009,1.0,-0.25,0.9808,0.0,0.864,0.136
131,469.307007,469.307007,443.692993,1.0,-0.25,0.988,0.0,0.874,0.126
132,462.437988,470.89801,458.118988,0.0,0.0,0.0,0.0,1.0,0.0
133,451.135986,481.141998,450.565002,1.0,-0.25,0.7184,0.0,0.935,0.065
134,464.009003,473.221985,458.290985,1.0,-0.25,0.921,0.0,0.834,0.166
135,469.678009,471.593994,462.989014,1.0,-0.25,0.9852,0.0,0.819,0.181
136,466.826996,467.951996,448.640991,0.0,0.0,0.0,0.0,1.0,0.0
137,457.244995,457.244995,430.444,1.0,-0.25,0.9799,0.0,0.833,0.167
138,433.868988,435.457001,410.463989,0.0,0.0,0.9881,0.0,0.862,0.138
139,420.806,425.033997,410.30899,1.0,-0.25,0.8877,0.0,0.923,0.077
140,412.566986,420.549011,399.910004,1.0,-0.25,0.9652,0.0,0.905,0.095
141,406.800995,411.404999,376.076996,1.0,-0.25,0.9141,0.0,0.953,0.047
142,334.264008,334.264008,308.488007,1.0,-0.25,0.9775,0.018,0.865,0.117
143,320.209991,323.550995,284.93399,1.0,-0.25,0.7424,0.0,0.968,0.032
144,286.36499,286.36499,254.649994,0.0,0.0,0.0,0.0,1.0,0.0
145,282.740997,298.476013,280.928009,1.0,-0.25,0.9849,0.0,0.794,0.206
146,287.683014,316.170013,287.346008,1.0,0.125,0.9001,0.0,0.943,0.057
147,316.790985,320.446014,286.550995,1.0,-0.25,0.9793,0.0,0.9,0.1
148,273.330994,285.970001,273.330994,1.0,-0.25,0.4588,0.0,0.966,0.034
149,271.747986,279.54599,271.089996,0.0,0.0,0.0,0.0,1.0,0.0
150,279.524994,279.524994,272.444,1.0,-0.25,0.9806,0.0,0.896,0.104
151,275.350006,285.602997,273.649994,1.0,-0.25,0.9726,0.0,0.892,0.108
152,286.648987,297.399994,283.571991,0.0,0.0,0.9742,0.0,0.9,0.1
153,296.162994,297.071014,287.286987,0.0,0.0,0.9793,0.0,0.882,0.118
154,284.119995,284.550995,278.513,0.0,0.0,0.0,0.0,1.0,0.0
155,295.453003,298.686005,290.925995,0.0,0.0,0.0,0.0,1.0,0.0
156,286.045013,288.162994,232.330994,1.0,-0.25,0.9001,0.0,0.941,0.059
157,231.647995,231.755005,218.123001,1.0,-0.25,0.9567,0.0,0.924,0.076
158,217.912003,220.367004,193.259003,1.0,-0.25,0.9729,0.0,0.819,0.181
159,198.177002,198.505997,180.595993,1.0,-0.25,0.9461,0.0,0.899,0.101
160,247.337006,251.195999,233.809998,1.0,-0.25,0.9726,0.007,0.902,0.091
161,228.326996,228.326996,206.490005,0.0,0.0,0.9638,0.0,0.915,0.085
162,215.440002,230.606995,212.654007,1.0,-0.25,0.8402,0.0,0.936,0.064
163,221.705002,234.014008,216.078003,1.0,-0.25,0.9729,0.0,0.822,0.178
164,231.328995,236.985992,228.445007,0.0,0.0,0.9638,0.0,0.756,0.244
165,233.220001,234.145004,226.945007,0.0,0.0,0.9719,0.0,0.906,0.094
166,220.445999,226.147995,220.089996,0.0,0.0,0.9789,0.0,0.886,0.114
167,227.615005,227.707001,224.494995,1.0,-0.25,0.9001,0.0,0.935,0.065
168,225.610001,225.610001,189.283005,1.0,-0.25,0.9325,0.0,0.896,0.104
169,199.690994,201.826996,195.242996,1.0,-0.25,0.9803,0.0,0.886,0.114
170,195.270004,222.117996,194.158997,0.0,0.0,0.9406,0.0,0.931,0.069
171,210.216995,211.125,205.927994,0.0,0.0,0.9359,0.0,0.939,0.061
172,207.404007,208.470001,201.742996,1.0,-0.25,0.9461,0.0,0.899,0.101
173,203.514999,206.222,203.085007,1.0,-0.25,0.9823,0.0,0.877,0.123
174,205.173996,206.932007,203.376999,0.0,0.0,0.0,0.0,1.0,0.0
175,203.356003,206.082001,203.126007,1.0,-0.25,0.9638,0.0,0.867,0.133
176,197.649002,198.337997,196.531006,1.0,-0.25,0.0,0.0,1.0,0.0
177,197.537003,203.753998,197.328003,1.0,-0.25,0.9702,0.0,0.905,0.095
178,198.981995,201.268997,198.755005,1.0,-0.25,0.9726,0.0,0.883,0.117
179,200.740005,200.740005,199.524994,1.0,-0.25,0.9638,0.0,0.869,0.131
180,200.158005,211.272003,198.985992,1.0,-0.25,0.4588,0.0,0.971,0.029
181,207.100006,210.819,206.572998,0.0,0.0,0.4588,0.0,0.985,0.015
182,209.473999,218.451996,207.893997,0.0,0.0,0.7184,0.0,0.96,0.04
183,218.899002,221.651993,216.796005,1.0,-0.25,0.4588,0.0,0.982,0.018
184,211.987,213.315994,209.514999,0.0,0.0,0.0,0.0,1.0,0.0
185,209.975006,213.856995,209.804993,0.0,0.0,0.9828,0.0,0.884,0.116
186,212.479004,212.998993,208.867996,0.0,0.0,0.9818,0.0,0.88,0.12
187,210.149002,210.514999,206.134995,0.0,0.0,0.9325,0.0,0.928,0.072
188,181.899002,184.251007,170.188995,1.0,-0.25,0.4588,0.0,0.966,0.034
189,177.179001,177.179001,147.850998,0.0,0.0,0.0,0.0,1.0,0.0
190,131.141998,138.889999,125.758003,1.0,-0.25,0.7184,0.0,0.961,0.039
191,136.811005,137.740005,126.706001,1.0,-0.25,0.9665,0.0,0.894,0.106
192,123.304001,126.788002,110.824997,0.0,0.0,0.0,0.0,1.0,0.0
193,107.913002,111.842003,102.452003,1.0,-0.25,0.0,0.0,1.0,0.0
194,113.397758,120.841454,111.619125,1.0,-0.25,0.7184,0.0,0.972,0.028
195,108.803162,113.142914,107.402718,1.0,-0.25,0.9325,0.0,0.946,0.054
196,110.335518,110.59861,102.475555,1.0,-0.25,0.9406,0.0,0.922,0.078
197,102.450592,104.103493,91.761055,0.0,0.0,0.0,0.0,1.0,0.0
198,94.992172,96.257301,90.654251,1.0,-0.25,0.991,0.0,0.843,0.157
199,90.655228,91.111603,85.518311,0.0,0.0,0.9517,0.0,0.901,0.099
200,86.630356,87.144943,83.226479,1.0,-0.25,0.9813,0.0,0.886,0.114
201,101.683846,108.549057,100.69146,1.0,-0.25,0.8402,0.0,0.949,0.051
202,109.45594,116.759499,107.503166,1.0,-0.25,0.906,0.0,0.928,0.072
203,116.898201,137.647018,115.69313,1.0,-0.25,0.4588,0.0,0.966,0.034
